ID	2006 list	2008 list	2010 list	2012 list	2018 list	Book Title	Author	List	Original/Alt Title	Wilson score	nationality	Period	List Notes	Work Wikidata ID	Author Wikidata ID	GND Arealabel	GND Areacode	P495	P19	Geonames ID	Latitude	Longitude
1273	NaN	2008	NaN	NaN	NaN	A Short History of Tractors in Ukrainian	Lewycka, Marina	4) Deleted 2010	NaN	1140	NaN	2000s	NaN	Q3549380	Q270487	NaN	NaN	United Kingdom	NaN	2635167	54.75844	-2.69531
1274	NaN	2008	2010	2012	2018	Measuring the World	Kehlmann, Daniel	3) Added 2008	NaN	771	NaN	2000s	NaN	Q630282	Q57477	Germany	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-DE	NaN	NaN	2921044	51.5	10.5
1275	NaN	2008	2010	NaN	NaN	Mother's Milk	St Aubyn, Edward	6) Deleted 2012	NaN	739	NaN	2000s	NaN	Q65069412	Q1293722	NaN	NaN	NaN	Cornwall	NaN	NaN	NaN
1276	NaN	2008	2010	2012	2018	Carry Me Down	Hyland, M.J.	3) Added 2008	NaN	1220	NaN	2000s	NaN	Q4795	Q4731	NaN	NaN	United Kingdom	NaN	2635167	54.75844	-2.69531
1277	NaN	2008	2010	2012	2018	Against the Day	Pynchon, Thomas	3) Added 2008	NaN	468	American	2000s	NaN	Q4691072	Q35155	United States	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XD-US	NaN	NaN	6252001	39.76	-98.5
1278	NaN	2008	2010	2012	2018	The Inheritance of Loss	Desai, Kiran	3) Added 2008	NaN	1124	NaN	2000s	NaN	Q2657435	Q228589	United States	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XD-US	NaN	NaN	6252001	39.76	-98.5
1279	NaN	2008	NaN	NaN	NaN	The Kindly Ones	Littell, Jonathan	4) Deleted 2010	NaN	531	NaN	2000s	NaN	Q634288	Q314969	France	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-FR	NaN	NaN	3017382	46.0	2.0
1280	NaN	2008	2010	2012	2018	Half of a Yellow Sun	Adichie, Chimamanda Ngozi	3) Added 2008	NaN	22	NaN	2000s	NaN	Q3235393	Q230141	Nigeria	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XC-NG	NaN	NaN	2328926	10.0	8.0
1281	NaN	2008	NaN	NaN	NaN	The Reluctant Fundamentalist	Hamid, Mohsin	4) Deleted 2010	NaN	707	NaN	2000s	NaN	Q597545	Q3243146	United States	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XD-US	NaN	NaN	6252001	39.76	-98.5
1282	NaN	2008	2010	NaN	NaN	Falling Man	DeLillo, Don	6) Deleted 2012	NaN	1230	American	2000s	NaN	Q1394629	Q310048	United States	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XD-US	NaN	NaN	6252001	39.76	-98.5
1283	NaN	2008	NaN	NaN	NaN	Animal's People	Sinha, Indra	4) Deleted 2010	NaN	598	NaN	2000s	NaN	Q4764735	Q530130	NaN	NaN	United Kingdom	NaN	2635167	54.75844	-2.69531
1284	NaN	NaN	2010	2012	2018	The Brief Wondrous Life of Oscar Wao	Díaz, Junot	5) Added 2010	NaN	409	NaN	2000s	NaN	Q2551789	Q402664	NaN	NaN	United States of America	NaN	6252001	39.76	-98.5
1285	NaN	NaN	2010	2012	NaN	The Blind Side of the Heart	Franck, Julia	5) Added 2010	NaN	1196	NaN	2000s	NaN	Q1214843	Q62038	NaN	NaN	NaN	Berlin	NaN	NaN	NaN
1286	NaN	NaN	2010	2012	2018	The Gathering	Enright, Anne	5) Added 2010	NaN	1263	Canadian?	2000s	NaN	Q3824774	Q73176	Ireland	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XA-IE	NaN	NaN	2963597	53.0	-8.0
1287	NaN	NaN	2010	2012	NaN	Kieron Smith, boy	Kelman, James	5) Added 2010	NaN	1226	NaN	2000s	NaN	Q16386544	Q720806	NaN	NaN	NaN	Glasgow	NaN	NaN	NaN
1288	NaN	NaN	2010	2012	2018	Home	Robinson, Marilynne	5) Added 2010	NaN	274	NaN	2000s	NaN	Q13636457	Q253926	NaN	NaN	United States of America	NaN	6252001	39.76	-98.5
1289	NaN	NaN	2010	2012	2018	The White Tiger	Adiga, Aravind	5) Added 2010	NaN	728	NaN	2000s	NaN	Q2301826	Q296299	India	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XB-IN	NaN	NaN	1269750	22.0	79.0
1290	NaN	NaN	2010	2012	2018	Cost	Robinson, Roxana	5) Added 2010	NaN	1088	NaN	2000s	NaN	NaN	Q7372324	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1291	NaN	NaN	2010	2012	2018	American Rust	Meyer, Philipp	5) Added 2010	NaN	878	NaN	2000s	NaN	Q4744868	Q1459823	NaN	NaN	United States of America	NaN	6252001	39.76	-98.5
1292	NaN	NaN	2010	NaN	NaN	Invisible	Auster, Paul	6) Deleted 2012	NaN	871	American	2000s	NaN	Q1584652	Q214642	NaN	NaN	United States of America	NaN	6252001	39.76	-98.5
1293	NaN	NaN	2010	2012	NaN	The Children's Book	Byatt, A.S.	5) Added 2010	NaN	1011	English	2000s	NaN	Q4159424	Q232417	NaN	NaN	United Kingdom	NaN	2635167	54.75844	-2.69531
1294	NaN	NaN	2010	2012	2018	Elegance of the Hedgehog	Barbery, Muriel	5) Added 2010	L'elegance du herisson	680	French	2000s	NaN	Q1212133	Q235731	NaN	NaN	France	NaN	3017382	46.0	2.0
1295	NaN	NaN	NaN	2012	2018	The History of Love	Krauss, Nicole	7) Added 2012	NaN	349	NaN	2000s	NaN	Q5237708	Q466431	United States	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XD-US	NaN	NaN	6252001	39.76	-98.5
1296	NaN	NaN	NaN	2012	2018	1Q84	Murakami, Haruki	8) Deleted 2018*	NaN	716	NaN	2000s	* in some editions	Q208971	Q134798	NaN	NaN	Japan	NaN	1861060	35.68536	139.75309
1297	NaN	NaN	NaN	2012	2018	A Gate at the Stairs	Moore, Lorrie	7) Added 2012	NaN	1252	NaN	2000s	NaN	Q4656935	Q204168	NaN	NaN	United States of America	NaN	6252001	39.76	-98.5
1298	NaN	NaN	NaN	2012	2018	Cain	Saramago, Jose 	8) Deleted 2018*	NaN	347	NaN	2000s	* in some editions	Q2436699	Q37060	NaN	NaN	Portugal	NaN	2264397	39.6945	-8.13057
1299	NaN	NaN	NaN	2012	2018	A Visit from the Goon Squad	Egan, Jennifer	7) Added 2012	NaN	839	NaN	2000s	NaN	Q213300	Q264283	United States	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XD-US	NaN	NaN	6252001	39.76	-98.5
1300	NaN	NaN	NaN	2012	2018	Freedom	Franzen, Jonathan	7) Added 2012	NaN	815	NaN	2000s	NaN	Q724340	Q316607	United States	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XD-US	NaN	NaN	6252001	39.76	-98.5
1301	NaN	NaN	NaN	2012	2018	Nemesis	Roth, Philip	7) Added 2012	NaN	651	NaN	2000s	NaN	Q1977121	Q187019	United States	https://d-nb.info/standards/vocab/gnd/geographic-area-code#XD-US	NaN	NaN	6252001	39.76	-98.5
